,,Open,High,Low,Close,,,https://www.exness.com/intl/th/history_quotes/,,,,,GMT
2016.09.28,0:00,1.12145,1.12364,1.11814,1.12227,0,,,,,,,
2016.09.29,0:00,1.12225,1.12491,1.11965,1.12182,0,,,,,,,
2016.09.30,0:00,1.12183,1.12502,1.11529,1.12349,0,,,,,,,
2016.10.02,0:00,1.12255,1.12429,1.12255,1.12324,0,,,,,,,
2016.10.03,0:00,1.12314,1.12412,1.12048,1.12086,0,,,,,,,
2016.10.04,0:00,1.12096,1.12382,1.11375,1.12087,0,,,,,,,
2016.10.05,0:00,1.12089,1.12327,1.11891,1.12053,0,,,,,,,
2016.10.06,0:00,1.12058,1.12097,1.11246,1.11411,0,,,,,,,
2016.10.07,0:00,1.1142,1.12042,1.11039,1.11968,0,,,,,,,
2016.10.09,0:00,1.11844,1.1202,1.11782,1.11942,0,,,,,,,
2016.10.10,0:00,1.11933,1.11996,1.11309,1.114,0,,,,,,,
2016.10.11,0:00,1.11383,1.11384,1.10484,1.10568,0,,,,,,,
2016.10.12,0:00,1.10571,1.10605,1.10039,1.10099,0,,,,,,,
2016.10.13,0:00,1.10105,1.10577,1.09849,1.10475,0,,,,,,,
2016.10.14,0:00,1.10454,1.10559,1.097,1.09702,0,,,,,,,
2016.10.16,0:00,1.09695,1.09725,1.09648,1.0965,0,,,,,,,
2016.10.17,0:00,1.09653,1.10136,1.09634,1.10103,0,,,,,,,
2016.10.18,0:00,1.1009,1.10257,1.09696,1.09741,0,,,,,,,
2016.10.19,0:00,1.09734,1.1004,1.09545,1.0974,0,,,,,,,
2016.10.20,0:00,1.09738,1.10387,1.09155,1.09287,0,,,,,,,
2016.10.21,0:00,1.09288,1.09289,1.0859,1.08826,0,,,,,,,
2016.10.23,0:00,1.08809,1.08839,1.08731,1.08797,0,,,,,,,
2016.10.24,0:00,1.08809,1.08991,1.08591,1.08725,0,,,,,,,
2016.10.25,0:00,1.08728,1.09042,1.08506,1.08856,0,,,,,,,
2016.10.26,0:00,1.08858,1.09451,1.08739,1.09093,0,,,,,,,
2016.10.27,0:00,1.09078,1.09416,1.08822,1.08967,0,,,,,,,
2016.10.28,0:00,1.08954,1.0991,1.08945,1.09828,0,,,,,,,
2016.10.30,0:00,1.09903,1.09906,1.09752,1.09817,0,,,,,,,
2016.10.31,0:00,1.09815,1.0982,1.09354,1.09703,0,,,,,,,
2016.11.01,0:00,1.09697,1.10684,1.09596,1.10548,0,,,,,,,
2016.11.02,0:00,1.10558,1.11226,1.10492,1.10933,0,,,,,,,
2016.11.03,0:00,1.10932,1.11252,1.10592,1.10991,0,,,,,,,
2016.11.04,0:00,1.1099,1.11409,1.10795,1.11386,0,,,,,,,
2016.11.06,0:00,1.10647,1.10989,1.10526,1.10942,0,,,,,,,
2016.11.07,0:00,1.10946,1.11096,1.10269,1.10486,0,,,,,,,
2016.11.08,0:00,1.10483,1.1066,1.10043,1.10171,0,,,,,,,
2016.11.09,0:00,1.10192,1.12983,1.09066,1.09192,0,,,,,,,
2016.11.10,0:00,1.09187,1.0953,1.08645,1.08869,0,,,,,,,
2016.11.11,0:00,1.08873,1.09226,1.08299,1.08546,0,,,,,,,
2016.11.13,0:00,1.083,1.08397,1.08187,1.0822,0,,,,,,,
2016.11.14,0:00,1.08215,1.08253,1.07087,1.0745,0,,,,,,,
2016.11.15,0:00,1.07452,1.08159,1.07136,1.0724,0,,,,,,,
2016.11.16,0:00,1.07239,1.0759,1.06657,1.07056,0,,,,,,,
2016.11.17,0:00,1.07046,1.07446,1.06195,1.06216,0,,,,,,,
2016.11.18,0:00,1.06241,1.06422,1.05686,1.05851,0,,,,,,,
2016.11.20,0:00,1.05982,1.05996,1.05781,1.05823,0,,,,,,,
2016.11.21,0:00,1.0583,1.06485,1.0583,1.0637,0,,,,,,,
2016.11.22,0:00,1.06355,1.06572,1.05831,1.06325,0,,,,,,,
2016.11.23,0:00,1.06321,1.0643,1.05257,1.05414,0,,,,,,,
2016.11.24,0:00,1.05424,1.05846,1.05176,1.05596,0,,,,,,,
2016.11.25,0:00,1.05601,1.06267,1.0538,1.05877,0,,,,,,,
2016.11.27,0:00,1.06105,1.0626,1.0594,1.06085,0,,,,,,,
2016.11.28,0:00,1.06086,1.06842,1.05632,1.06185,0,,,,,,,
2016.11.29,0:00,1.06173,1.06539,1.05645,1.06467,0,,,,,,,
2016.11.30,0:00,1.06464,1.0666,1.05522,1.05895,0,,,,,,,
2016.12.01,0:00,1.05899,1.06681,1.05839,1.06619,0,,,,,,,
2016.12.02,0:00,1.06628,1.06892,1.06247,1.06597,0,,,,,,,
2016.12.04,0:00,1.06444,1.0664,1.05041,1.0567,0,,,,,,,
2016.12.05,0:00,1.0565,1.07956,1.05369,1.0756,0,,,,,,,
2016.12.06,0:00,1.07561,1.07844,1.06978,1.07182,0,,,,,,,
2016.12.07,0:00,1.07168,1.07675,1.07094,1.07589,0,,,,,,,
2016.12.08,0:00,1.07587,1.08674,1.05971,1.062,0,,,,,,,
2016.12.09,0:00,1.06191,1.0629,1.05304,1.05555,0,,,,,,,
2016.12.11,0:00,1.05337,1.05498,1.05288,1.05454,0,,,,,,,
2016.12.12,0:00,1.0542,1.0651,1.05248,1.06416,0,,,,,,,
2016.12.13,0:00,1.06418,1.06664,1.06034,1.06272,0,,,,,,,
2016.12.14,0:00,1.06271,1.06694,1.0496,1.05117,0,,,,,,,
2016.12.15,0:00,1.05114,1.05223,1.03662,1.04163,0,,,,,,,
2016.12.16,0:00,1.0416,1.04736,1.04004,1.0451,0,,,,,,,
2016.12.18,0:00,1.04311,1.04566,1.0431,1.04463,0,,,,,,,
2016.12.19,0:00,1.04456,1.04784,1.03923,1.04023,0,,,,,,,
2016.12.20,0:00,1.0402,1.04173,1.03519,1.03903,0,,,,,,,
2016.12.21,0:00,1.03907,1.04505,1.03821,1.0426,0,,,,,,,
2016.12.22,0:00,1.04262,1.04988,1.04258,1.04375,0,,,,,,,
2016.12.23,0:00,1.04365,1.04683,1.04261,1.04505,0,,,,,,,
2016.12.27,0:00,1.04536,1.04629,1.0432,1.04608,0,,,,,,,
2016.12.28,0:00,1.04598,1.04793,1.03717,1.04138,0,,,,,,,
2016.12.29,0:00,1.04149,1.06509,1.04146,1.05653,0,,,,,,,
2016.12.30,0:00,1.05699,1.05903,1.05055,1.05158,0,,,,,,,
2017.01.03,0:00,1.04579,1.04897,1.034,1.04173,0,,,,,,,
2017.01.04,0:00,1.04147,1.05,1.03895,1.04962,0,,,,,,,
2017.01.05,0:00,1.05002,1.06148,1.04822,1.06028,0,,,,,,,
2017.01.06,0:00,1.06033,1.0621,1.05247,1.05299,0,,,,,,,
2017.01.08,0:00,1.05284,1.05355,1.05256,1.05292,0,,,,,,,
2017.01.09,0:00,1.05303,1.05885,1.05106,1.05855,0,,,,,,,
2017.01.10,0:00,1.05866,1.06255,1.05506,1.0552,0,,,,,,,
2017.01.11,0:00,1.05526,1.06221,1.04535,1.05943,0,,,,,,,
2017.01.12,0:00,1.05947,1.06842,1.05713,1.0616,0,,,,,,,
2017.01.13,0:00,1.06157,1.06725,1.05957,1.06417,0,,,,,,,
2017.01.15,0:00,1.06003,1.06351,1.05913,1.06271,0,,,,,,,
2017.01.16,0:00,1.06266,1.06332,1.05787,1.06019,0,,,,,,,
2017.01.17,0:00,1.06023,1.07186,1.06006,1.06965,0,,,,,,,
2017.01.18,0:00,1.06966,1.07119,1.0624,1.06278,0,,,,,,,
2017.01.19,0:00,1.06282,1.06761,1.05887,1.06591,0,,,,,,,
2017.01.20,0:00,1.06597,1.07088,1.06247,1.06993,0,,,,,,,
2017.01.22,0:00,1.07071,1.07162,1.06942,1.07123,0,,,,,,,
2017.01.23,0:00,1.07108,1.07719,1.0706,1.07587,0,,,,,,,
2017.01.24,0:00,1.07573,1.07743,1.072,1.07277,0,,,,,,,
2017.01.25,0:00,1.07278,1.0769,1.07107,1.07519,0,,,,,,,
2017.01.26,0:00,1.07521,1.0765,1.06572,1.06831,0,,,,,,,
2017.01.27,0:00,1.0683,1.07242,1.06578,1.06932,0,,,,,,,
2017.01.29,0:00,1.0717,1.07315,1.07076,1.07165,0,,,,,,,
2017.01.30,0:00,1.07164,1.07391,1.06197,1.07072,0,,,,,,,
2017.01.31,0:00,1.07073,1.08116,1.06845,1.08005,0,,,,,,,
2017.02.01,0:00,1.07997,1.08068,1.07307,1.07685,0,,,,,,,
2017.02.02,0:00,1.07664,1.08282,1.07557,1.07613,0,,,,,,,
2017.02.03,0:00,1.07614,1.07968,1.07106,1.07845,0,,,,,,,
2017.02.05,0:00,1.07939,1.0798,1.07777,1.07821,0,,,,,,,
2017.02.06,0:00,1.07822,1.07881,1.07052,1.07428,0,,,,,,,
2017.02.07,0:00,1.07428,1.07441,1.06556,1.06783,0,,,,,,,
2017.02.08,0:00,1.06782,1.07135,1.06404,1.0691,0,,,,,,,
2017.02.09,0:00,1.06909,1.07091,1.06505,1.0657,0,,,,,,,
2017.02.10,0:00,1.06562,1.06671,1.06074,1.06399,0,,,,,,,
2017.02.12,0:00,1.06266,1.06362,1.06172,1.06185,0,,,,,,,
2017.02.13,0:00,1.06183,1.06579,1.05917,1.05983,0,,,,,,,
2017.02.14,0:00,1.05983,1.06329,1.05606,1.05778,0,,,,,,,
2017.02.15,0:00,1.05779,1.06086,1.05211,1.06027,0,,,,,,,
2017.02.16,0:00,1.06022,1.06788,1.05995,1.06707,0,,,,,,,
2017.02.17,0:00,1.06708,1.0676,1.06051,1.06129,0,,,,,,,
2017.02.19,0:00,1.06066,1.06325,1.06058,1.06247,0,,,,,,,
2017.02.20,0:00,1.06246,1.06294,1.06025,1.06085,0,,,,,,,
2017.02.21,0:00,1.06085,1.06122,1.05254,1.05408,0,,,,,,,
2017.02.22,0:00,1.05409,1.05735,1.04934,1.05501,0,,,,,,,
2017.02.23,0:00,1.05501,1.05946,1.05372,1.05836,0,,,,,,,
2017.02.24,0:00,1.05835,1.06173,1.05562,1.05604,0,,,,,,,
2017.02.26,0:00,1.0567,1.05678,1.05509,1.05517,0,,,,,,,
2017.02.27,0:00,1.05518,1.06299,1.05512,1.05835,0,,,,,,,
2017.02.28,0:00,1.05835,1.06295,1.05663,1.05688,0,,,,,,,
2017.03.01,0:00,1.05687,1.05877,1.05138,1.05355,0,,,,,,,
2017.03.02,0:00,1.05355,1.0545,1.04946,1.05066,0,,,,,,,
2017.03.03,0:00,1.05063,1.06228,1.05019,1.06211,0,,,,,,,
2017.03.05,0:00,1.06027,1.06211,1.05983,1.06206,0,,,,,,,
2017.03.06,0:00,1.06205,1.06391,1.05742,1.05787,0,,,,,,,
2017.03.07,0:00,1.05787,1.0602,1.05577,1.0569,0,,,,,,,
2017.03.08,0:00,1.05689,1.05736,1.05343,1.05444,0,,,,,,,
2017.03.09,0:00,1.05445,1.06143,1.05246,1.05789,0,,,,,,,
2017.03.10,0:00,1.05789,1.06987,1.05778,1.06732,0,,,,,,,
2017.03.12,0:00,1.06743,1.06923,1.06743,1.06898,0,,,,,,,
2017.03.13,0:00,1.06897,1.07138,1.06445,1.06505,0,,,,,,,
2017.03.14,0:00,1.06505,1.06619,1.05996,1.06118,0,,,,,,,
2017.03.15,0:00,1.06117,1.07395,1.0607,1.07372,0,,,,,,,
2017.03.16,0:00,1.07372,1.07739,1.07054,1.07714,0,,,,,,,
2017.03.17,0:00,1.07715,1.07818,1.07268,1.0738,0,,,,,,,
2017.03.19,0:00,1.0733,1.07446,1.0733,1.07418,0,,,,,,,
2017.03.20,0:00,1.07418,1.07766,1.07187,1.07364,0,,,,,,,
2017.03.21,0:00,1.07365,1.08186,1.07349,1.08121,0,,,,,,,
2017.03.22,0:00,1.0812,1.0824,1.07755,1.07892,0,,,,,,,
2017.03.23,0:00,1.07893,1.08042,1.07678,1.07827,0,,,,,,,
2017.03.24,0:00,1.07828,1.08174,1.07599,1.07973,0,,,,,,,
2017.03.26,0:00,1.08332,1.08488,1.08255,1.08448,0,,,,,,,
2017.03.27,0:00,1.08448,1.09051,1.08375,1.08604,0,,,,,,,
2017.03.28,0:00,1.08605,1.08722,1.07984,1.08153,0,,,,,,,
2017.03.29,0:00,1.08154,1.08258,1.07396,1.07579,0,,,,,,,
2017.03.30,0:00,1.07579,1.07668,1.06716,1.06872,0,,,,,,,
2017.03.31,0:00,1.06872,1.07011,1.06513,1.06534,0,,,,,,,
2017.04.02,0:00,1.06593,1.06731,1.06582,1.0669,0,,,,,,,
2017.04.03,0:00,1.0669,1.06806,1.06419,1.06693,0,,,,,,,
2017.04.04,0:00,1.06693,1.06845,1.06349,1.06777,0,,,,,,,
2017.04.05,0:00,1.06776,1.06884,1.06341,1.0671,0,,,,,,,
2017.04.06,0:00,1.06709,1.06829,1.06286,1.06435,0,,,,,,,
2017.04.07,0:00,1.06433,1.06653,1.05802,1.0589,0,,,,,,,
2017.04.09,0:00,1.05871,1.05882,1.05728,1.058,0,,,,,,,
2017.04.10,0:00,1.05801,1.0606,1.05694,1.05968,0,,,,,,,
2017.04.11,0:00,1.05968,1.06294,1.05783,1.06099,0,,,,,,,
2017.04.12,0:00,1.06099,1.06744,1.0588,1.06695,0,,,,,,,
2017.04.13,0:00,1.06694,1.06766,1.06086,1.06148,0,,,,,,,
2017.04.14,0:00,1.06147,1.06289,1.06048,1.06104,0,,,,,,,
2017.04.16,0:00,1.06107,1.06142,1.06022,1.06094,0,,,,,,,
2017.04.17,0:00,1.06094,1.06697,1.06083,1.06429,0,,,,,,,
2017.04.18,0:00,1.06428,1.07355,1.06367,1.07271,0,,,,,,,
2017.04.19,0:00,1.07271,1.07361,1.06995,1.07143,0,,,,,,,
2017.04.20,0:00,1.07143,1.07769,1.07063,1.07137,0,,,,,,,
2017.04.21,0:00,1.07136,1.07372,1.06817,1.07246,0,,,,,,,
2017.04.23,0:00,1.09079,1.09079,1.0864,1.08729,0,,,,,,,
2017.04.24,0:00,1.0873,1.08768,1.08204,1.08645,0,,,,,,,
2017.04.25,0:00,1.08646,1.09494,1.08509,1.09271,0,,,,,,,
2017.04.26,0:00,1.09272,1.09501,1.08553,1.09079,0,,,,,,,
2017.04.27,0:00,1.0908,1.09321,1.08513,1.08646,0,,,,,,,
2017.04.28,0:00,1.08646,1.09467,1.08563,1.08955,0,,,,,,,
2017.04.30,0:00,1.09054,1.09103,1.08898,1.09055,0,,,,,,,
2017.05.01,0:00,1.09054,1.09234,1.08838,1.0908,0,,,,,,,
2017.05.02,0:00,1.0908,1.09352,1.08876,1.09342,0,,,,,,,
2017.05.03,0:00,1.09342,1.09363,1.08811,1.08877,0,,,,,,,
2017.05.04,0:00,1.08876,1.09866,1.08741,1.09803,0,,,,,,,
2017.05.05,0:00,1.09802,1.09985,1.09462,1.09952,0,,,,,,,
2017.05.07,0:00,1.10189,1.10199,1.09626,1.09641,0,,,,,,,
2017.05.08,0:00,1.09641,1.09955,1.09131,1.0926,0,,,,,,,
2017.05.09,0:00,1.0926,1.09328,1.0863,1.08858,0,,,,,,,
2017.05.10,0:00,1.08858,1.08972,1.08528,1.08669,0,,,,,,,
2017.05.11,0:00,1.08668,1.08924,1.08389,1.08639,0,,,,,,,
2017.05.12,0:00,1.08637,1.09334,1.08553,1.09305,0,,,,,,,
2017.05.14,0:00,1.09302,1.09327,1.09218,1.09274,0,,,,,,,
2017.05.15,0:00,1.09274,1.09887,1.09221,1.09792,0,,,,,,,
2017.05.16,0:00,1.09793,1.10966,1.09785,1.1093,0,,,,,,,
2017.05.17,0:00,1.10929,1.11694,1.10813,1.11536,0,,,,,,,
2017.05.18,0:00,1.11534,1.1171,1.10752,1.11097,0,,,,,,,
2017.05.19,0:00,1.11097,1.12111,1.1099,1.12062,0,,,,,,,
2017.05.21,0:00,1.11951,1.12088,1.11951,1.12027,0,,,,,,,
2017.05.22,0:00,1.12028,1.12627,1.1161,1.12369,0,,,,,,,
2017.05.23,0:00,1.12368,1.12675,1.11747,1.11784,0,,,,,,,
2017.05.24,0:00,1.11783,1.12324,1.11678,1.12301,0,,,,,,,
2017.05.25,0:00,1.12302,1.12495,1.11933,1.12097,0,,,,,,,
2017.05.26,0:00,1.12096,1.12339,1.11595,1.11789,0,,,,,,,
2017.05.28,0:00,1.11677,1.1184,1.11675,1.11755,0,,,,,,,
2017.05.29,0:00,1.11755,1.11892,1.11267,1.11284,0,,,,,,,
2017.05.30,0:00,1.11284,1.12042,1.11091,1.11722,0,,,,,,,
2017.05.31,0:00,1.11721,1.12515,1.11636,1.12386,0,,,,,,,
2017.06.01,0:00,1.12383,1.1256,1.12015,1.12123,0,,,,,,,
2017.06.02,0:00,1.12124,1.12844,1.12046,1.12813,0,,,,,,,
2017.06.04,0:00,1.12708,1.12816,1.12698,1.1277,0,,,,,,,
2017.06.05,0:00,1.12768,1.1278,1.12337,1.12568,0,,,,,,,
2017.06.06,0:00,1.12567,1.12833,1.124,1.12699,0,,,,,,,
2017.06.07,0:00,1.12697,1.12816,1.12033,1.12551,0,,,,,,,
2017.06.08,0:00,1.12551,1.12676,1.11793,1.1188,0,,,,,,,
2017.06.09,0:00,1.11879,1.12146,1.11659,1.11943,0,,,,,,,
2017.06.11,0:00,1.12054,1.12065,1.11964,1.12009,0,,,,,,,
2017.06.12,0:00,1.12008,1.12315,1.11911,1.1197,0,,,,,,,
2017.06.13,0:00,1.11966,1.12241,1.11848,1.12086,0,,,,,,,
2017.06.14,0:00,1.12085,1.1295,1.11925,1.12123,0,,,,,,,
2017.06.15,0:00,1.12123,1.12279,1.11317,1.11482,0,,,,,,,
2017.06.16,0:00,1.11482,1.1201,1.11374,1.11952,0,,,,,,,
2017.06.18,0:00,1.12055,1.12073,1.11907,1.12034,0,,,,,,,
2017.06.19,0:00,1.12033,1.12121,1.114,1.1144,0,,,,,,,
2017.06.20,0:00,1.11439,1.11644,1.11184,1.1136,0,,,,,,,
2017.06.21,0:00,1.1136,1.11685,1.1127,1.11663,0,,,,,,,
2017.06.22,0:00,1.11663,1.11772,1.11388,1.11492,0,,,,,,,
2017.06.23,0:00,1.11493,1.12083,1.11448,1.11925,0,,,,,,,
2017.06.25,0:00,1.11952,1.11991,1.11869,1.1199,0,,,,,,,
2017.06.26,0:00,1.11991,1.12192,1.11712,1.11823,0,,,,,,,
2017.06.27,0:00,1.11822,1.13489,1.11796,1.13364,0,,,,,,,
2017.06.28,0:00,1.13364,1.13901,1.12907,1.13781,0,,,,,,,
2017.06.29,0:00,1.1378,1.14448,1.13762,1.1439,0,,,,,,,
2017.06.30,0:00,1.14389,1.14437,1.13913,1.14232,0,,,,,,,
2017.07.02,0:00,1.14161,1.14255,1.14154,1.14224,0,,,,,,,
2017.07.03,0:00,1.14227,1.14244,1.13547,1.13718,0,,,,,,,
2017.07.04,0:00,1.13718,1.13763,1.13352,1.1359,0,,,,,,,
2017.07.05,0:00,1.1359,1.13679,1.13116,1.13459,0,,,,,,,
2017.07.06,0:00,1.13458,1.14245,1.13294,1.14207,0,,,,,,,
2017.07.07,0:00,1.14205,1.14388,1.13792,1.13997,0,,,,,,,
2017.07.09,0:00,1.13956,1.14033,1.13902,1.1403,0,,,,,,,
2017.07.10,0:00,1.14029,1.14174,1.13813,1.13957,0,,,,,,,
2017.07.11,0:00,1.13956,1.1479,1.13823,1.14733,0,,,,,,,
2017.07.12,0:00,1.14733,1.14886,1.13908,1.14181,0,,,,,,,
2017.07.13,0:00,1.14178,1.14548,1.137,1.14038,0,,,,,,,
2017.07.14,0:00,1.14038,1.14712,1.1391,1.14678,0,,,,,,,
2017.07.16,0:00,1.1468,1.1474,1.14649,1.14736,0,,,,,,,
2017.07.17,0:00,1.14734,1.14865,1.14344,1.14728,0,,,,,,,
2017.07.18,0:00,1.14728,1.15825,1.1471,1.15474,0,,,,,,,
2017.07.19,0:00,1.15473,1.15526,1.1509,1.15281,0,,,,,,,
2017.07.20,0:00,1.15281,1.16572,1.14785,1.16279,0,,,,,,,
2017.07.21,0:00,1.16279,1.16822,1.16185,1.16611,0,,,,,,,
2017.07.23,0:00,1.16624,1.16809,1.16621,1.16807,0,,,,,,,
2017.07.24,0:00,1.16806,1.16834,1.16253,1.1638,0,,,,,,,
2017.07.25,0:00,1.1638,1.17114,1.16304,1.16439,0,,,,,,,
2017.07.26,0:00,1.16439,1.17466,1.16122,1.17311,0,,,,,,,
2017.07.27,0:00,1.1731,1.17754,1.16497,1.16892,0,,,,,,,
2017.07.28,0:00,1.1689,1.17634,1.16706,1.17478,0,,,,,,,
2017.07.30,0:00,1.17495,1.17608,1.17444,1.17463,0,,,,,,,
2017.07.31,0:00,1.17464,1.18445,1.17226,1.18201,0,,,,,,,
2017.08.01,0:00,1.18201,1.18385,1.17842,1.18102,0,,,,,,,
2017.08.02,0:00,1.18104,1.19094,1.17926,1.18508,0,,,,,,,
2017.08.03,0:00,1.18508,1.18923,1.18301,1.18817,0,,,,,,,
2017.08.04,0:00,1.18818,1.18885,1.17279,1.1771,0,,,,,,,
2017.08.06,0:00,1.17724,1.1792,1.17692,1.17763,0,,,,,,,
2017.08.07,0:00,1.17763,1.18131,1.17762,1.17991,0,,,,,,,
2017.08.08,0:00,1.17991,1.18233,1.17144,1.17537,0,,,,,,,
2017.08.09,0:00,1.17536,1.1769,1.16883,1.17627,0,,,,,,,
2017.08.10,0:00,1.17626,1.17842,1.17033,1.17695,0,,,,,,,
2017.08.11,0:00,1.17694,1.18455,1.17481,1.18202,0,,,,,,,
2017.08.13,0:00,1.18191,1.18272,1.18182,1.18247,0,,,,,,,
2017.08.14,0:00,1.18247,1.18377,1.17675,1.1775,0,,,,,,,
2017.08.15,0:00,1.17751,1.1792,1.16862,1.17398,0,,,,,,,
2017.08.16,0:00,1.17394,1.17783,1.16808,1.17732,0,,,,,,,
2017.08.17,0:00,1.17732,1.17894,1.16617,1.17147,0,,,,,,,
2017.08.18,0:00,1.17148,1.17737,1.17096,1.17588,0,,,,,,,
2017.08.20,0:00,1.17539,1.17608,1.17493,1.17554,0,,,,,,,
2017.08.21,0:00,1.17554,1.18274,1.17306,1.18107,0,,,,,,,
2017.08.22,0:00,1.18107,1.18237,1.17443,1.17611,0,,,,,,,
2017.08.23,0:00,1.1761,1.18225,1.17393,1.18151,0,,,,,,,
2017.08.24,0:00,1.1815,1.18166,1.17837,1.17971,0,,,,,,,
2017.08.25,0:00,1.17971,1.19407,1.17728,1.19198,0,,,,,,,
2017.08.27,0:00,1.19416,1.19586,1.19399,1.19506,0,,,,,,,
2017.08.28,0:00,1.19507,1.19848,1.19165,1.19634,0,,,,,,,
2017.08.29,0:00,1.19635,1.20694,1.19459,1.19693,0,,,,,,,
2017.08.30,0:00,1.19693,1.19835,1.18799,1.189,0,,,,,,,
2017.08.31,0:00,1.189,1.19218,1.18226,1.19086,0,,,,,,,
2017.09.01,0:00,1.19085,1.1979,1.18488,1.18599,0,,,,,,,
2017.09.03,0:00,1.18837,1.18844,1.18725,1.18814,0,,,,,,,
2017.09.04,0:00,1.18814,1.19213,1.18772,1.18924,0,,,,,,,
2017.09.05,0:00,1.18925,1.194,1.18677,1.19233,0,,,,,,,
2017.09.06,0:00,1.19232,1.19493,1.19024,1.19259,0,,,,,,,
2017.09.07,0:00,1.19259,1.20585,1.19136,1.20274,0,,,,,,,
2017.09.08,0:00,1.20275,1.20916,1.20139,1.20348,0,,,,,,,
2017.09.10,0:00,1.20139,1.2023,1.20105,1.20164,0,,,,,,,
2017.09.11,0:00,1.20163,1.20288,1.19472,1.19574,0,,,,,,,
2017.09.12,0:00,1.19573,1.19775,1.19259,1.19706,0,,,,,,,
2017.09.13,0:00,1.19706,1.19943,1.18727,1.18873,0,,,,,,,
2017.09.14,0:00,1.18874,1.19224,1.18371,1.19207,0,,,,,,,
2017.09.15,0:00,1.19206,1.19858,1.19006,1.1942,0,,,,,,,
2017.09.17,0:00,1.19206,1.19492,1.19193,1.1937,0,,,,,,,
2017.09.18,0:00,1.1937,1.19685,1.19141,1.19594,0,,,,,,,
2017.09.19,0:00,1.19593,1.20059,1.19525,1.19921,0,,,,,,,
2017.09.20,0:00,1.1992,1.20327,1.18608,1.18737,0,,,,,,,
2017.09.21,0:00,1.18736,1.19523,1.18654,1.19443,0,,,,,,,
2017.09.22,0:00,1.19442,1.20036,1.19365,1.19461,0,,,,,,,
2017.09.24,0:00,1.18985,1.19261,1.18951,1.19261,0,,,,,,,
2017.09.25,0:00,1.19261,1.19359,1.18315,1.18551,0,,,,,,,
2017.09.26,0:00,1.1855,1.18609,1.17568,1.17834,0,,,,,,,
2017.09.27,0:00,1.17833,1.17946,1.17167,1.1749,0,,,,,,,
2017.09.28,0:00,1.1749,1.1803,1.17209,1.17808,0,,,,,,,
2017.09.29,0:00,1.17808,1.18316,1.17719,1.18117,0,,,,,,,
2017.10.01,0:00,1.17903,1.18144,1.17887,1.18072,0,,,,,,,
2017.10.02,0:00,1.18072,1.18072,1.17291,1.17314,0,,,,,,,
2017.10.03,0:00,1.17313,1.17726,1.16957,1.17473,0,,,,,,,
2017.10.04,0:00,1.17472,1.1787,1.17462,1.17562,0,,,,,,,
2017.10.05,0:00,1.17561,1.17781,1.16987,1.17124,0,,,,,,,
2017.10.06,0:00,1.17124,1.17377,1.16688,1.17311,0,,,,,,,
2017.10.08,0:00,1.17274,1.17425,1.17274,1.17419,0,,,,,,,
2017.10.09,0:00,1.17419,1.17554,1.17191,1.17405,0,,,,,,,
2017.10.10,0:00,1.17406,1.18247,1.17401,1.1813,0,,,,,,,
2017.10.11,0:00,1.1813,1.18686,1.17948,1.18637,0,,,,,,,
2017.10.12,0:00,1.18635,1.18792,1.18243,1.18306,0,,,,,,,
2017.10.13,0:00,1.18307,1.18742,1.1805,1.18175,0,,,,,,,
2017.10.15,0:00,1.181,1.18169,1.1805,1.18142,0,,,,,,,
2017.10.16,0:00,1.18142,1.18189,1.17801,1.1794,0,,,,,,,
2017.10.17,0:00,1.17939,1.17945,1.17354,1.17707,0,,,,,,,
2017.10.18,0:00,1.17703,1.18048,1.17299,1.17939,0,,,,,,,
2017.10.19,0:00,1.17937,1.18573,1.17676,1.1848,0,,,,,,,
2017.10.20,0:00,1.18479,1.18572,1.17621,1.17781,0,,,,,,,
2017.10.22,0:00,1.17633,1.17732,1.17508,1.17538,0,,,,,,,
2017.10.23,0:00,1.17541,1.17769,1.17244,1.17544,0,,,,,,,
2017.10.24,0:00,1.17544,1.17921,1.17424,1.17595,0,,,,,,,
2017.10.25,0:00,1.17596,1.18196,1.17526,1.18191,0,,,,,,,
2017.10.26,0:00,1.18189,1.18357,1.16306,1.16374,0,,,,,,,
2017.10.27,0:00,1.16369,1.16428,1.1573,1.16054,0,,,,,,,
2017.10.29,0:00,1.16058,1.1613,1.15931,1.16052,0,,,,,,,
2017.10.30,0:00,1.16052,1.16573,1.1597,1.16506,0,,,,,,,
2017.10.31,0:00,1.16506,1.16609,1.1624,1.16514,0,,,,,,,
2017.11.01,0:00,1.16514,1.16566,1.16056,1.16278,0,,,,,,,
2017.11.02,0:00,1.16278,1.16867,1.16254,1.16583,0,,,,,,,
2017.11.03,0:00,1.16583,1.16896,1.15987,1.16068,0,,,,,,,
2017.11.05,0:00,1.16135,1.16181,1.16055,1.16141,0,,,,,,,
2017.11.06,0:00,1.16141,1.1623,1.15796,1.16108,0,,,,,,,
2017.11.07,0:00,1.16107,1.16149,1.15532,1.16005,0,,,,,,,
2017.11.08,0:00,1.16004,1.16105,1.15785,1.15946,0,,,,,,,
2017.11.09,0:00,1.15945,1.16543,1.15851,1.16459,0,,,,,,,
2017.11.10,0:00,1.16458,1.16774,1.16224,1.16629,0,,,,,,,
2017.11.12,0:00,1.16529,1.16638,1.16526,1.16603,0,,,,,,,
2017.11.13,0:00,1.16604,1.16746,1.16367,1.16641,0,,,,,,,
